elavskode,matrnr,esr_ejdnr
21751,14ah,1510063497
21751,7000l,0
21751,14ar,1510064337
21751,14cv,1510062423
21751,14az,1510064159
21751,14aq,1510064310
21751,14an,1510064256
21751,14ag,1510064086
21751,14am,1510064221
21751,14af,1510064051
21751,14al,1510064205
21751,14ae,1510064035
21751,14ø,1510064183
21751,14ad,1510064019
21751,14ac,1510063993
21751,14æ,1510064167
21751,14z,1510064140
21751,48,1510064124
21751,14cn,1510062423
21751,13ir,1510064108
21751,13iq,1510064094
21751,14bn,1510062407
21751,14bm,1510062385
21751,14bl,1510062369
21751,14bk,1510062334
21751,17ah,1510044808
21751,2cz,1510044794
21751,17ø,1510044816
21751,17ak,1510119344
21751,17ag,1510044824
21751,17aa,1510044832
21751,17ab,1510044840
21751,17ai,1510119336
21751,7000am,0
21751,3bs,1510050719
21751,17ac,1510044859
21751,3bt,1510050727
21751,17al,1510119360
21751,3bu,1510050735
21751,17a,1510043577
21751,17ad,1510044867
21751,3bv,1510050743
21751,17n,1510051634
21751,17am,1510119352
21751,3bx,1510050751
21751,17ae,1510044875
21751,3by,1510050778
21751,17o,1510051650
21751,17an,1510119379
21751,17p,1510051677
21751,17ar,1510119417
21751,3bz,1510050786
21751,17q,1510051693
21751,17ap,1510119409
21751,17r,1510051715
21751,8æ,1510064922
21751,3ap,1510050115
21751,3aq,1510050131
21751,3ar,1510050166
21751,3as,1510050182
21751,3at,1510050204
21751,3au,1510050220
21751,3av,1510050247
21751,3ax,1510050263
21751,3ay,1510050298
21751,3az,1510050328
21751,3aæ,1510050344
21751,3aø,1510050360
21751,3ba,1510050387
21751,3bb,1510050409
21751,3bc,1510050425
21751,3bd,1510050441
21751,3be,1510050476
21751,3bf,1510050492
21751,3bg,1510050514
21751,3bh,1510050530
21751,3bi,1510050557
21751,3bk,1510050573
21751,3bl,1510050603
21751,3bm,1510050638
21751,3bn,1510050654
21751,3bo,1510050670
21751,3bp,1510050689
21751,3bq,1510050697
21751,3br,1510050700
21751,3s,1510050174
21751,3r,1510050158
21751,3q,1510050123
21751,8bd,1510049982
21751,3ce,1510043755
21751,8kc,1510052991
21751,8kd,1510053017
21751,8ke,1510053033
21751,8iu,1510053041
21751,8iv,1510053068
21751,8ix,1510053076
21751,3bø,1510049990
21751,8bb,1510049931
21751,8bc,1510049966
21751,3p,1510050107
21751,3o,1510050085
21751,3n,1510050069
21751,3m,1510050042
21751,3l,1510050026
21751,3x,1510050255
21751,3v,1510050239
21751,3u,1510050212
21751,8ah,1510049974
21751,3t,1510050190
21751,8ag,1510050018
21751,3al,1510050034
21751,3am,1510050050
21751,3an,1510050077
21751,3ao,1510050093
21751,3æ,1510050336
21751,8au,1510043984
21751,3cz,1510043755
21751,14av,1510064434
21751,14ax,1510064450
21751,14aø,1510064191
21751,14ay,1510064477
21751,14ba,1510064213
21751,14bb,1510064248
21751,14bc,1510064264
21751,14bd,1510064280
21751,14u,1510064493
21751,14be,1510064302
21751,14t,1510064507
21751,14bf,1510064329
21751,14d,1510044336
21751,14p,1510065295
21751,14s,1510064515
21751,14y,1510064345
21751,14m,1510065309
21751,14o,1510065279
21751,14ct,1510043569
21751,14r,1510064523
21751,14k,1510065244
21751,14x,1510064361
21751,14ab,1510063977
21751,13hr,1510065287
21751,14n,1510065252
21751,14q,1510064531
21751,14v,1510064396
21751,14aa,1510063950
21751,13ho,1510065244
21751,2co,1510069517
21751,2ch,1510043755
21751,2cp,1510069533
21751,9hz,1510069525
21751,2cl,1510069452
21751,3ca,1510050662
21751,3cb,1510050646
21751,3ak,1510050565
21751,2ct,1510069509
21751,3cc,1510050611
21751,2ck,1510069436
21751,3ai,1510050549
21751,3cd,1510050581
21751,3ah,1510050522
21751,3ag,1510050506
21751,3ad,1510050433
21751,2cx,1510069487
21751,2cu,1510044751
21751,3af,1510050484
21751,3ac,1510050417
21751,3ae,1510050468
21751,3ab,1510050395
21751,2ci,1510069444
21751,3aa,1510050379
21751,3z,1510050301
21751,2cv,1510044778
21751,17æ,1510044786
21751,3ø,1510050352
21751,3y,1510050271
21751,2cy,1510069460
21751,14bi,1510062318
21751,14a,1510044417
21751,14ck,1510070906
21751,14cm,1510070876
21751,14dg,1510044417
21751,14cq,1510062423
21751,14co,1510062431
21751,14ce,1510070914
21751,14cd,1510070892
21751,14cc,1510070884
21751,14dh,1510044336
21751,14au,1510064418
21751,14at,1510064388
21751,14as,1510064353
21751,14cy,1510085563
21751,14de,1510142060
21751,47a,1510120369
21751,14di,1510044425
21751,47b,1510120369
21751,14cx,1510085555
21751,14g,1510044425
21751,14cg,1510070817
22151,7000d,0
22151,3c,1510135447
22151,4r,1510041507
22151,3e,1510135447
22152,12gy,1510002927
22151,3a,1510042759
22151,4aa,1510029256
22151,4ab,1510029264
22151,4ac,1510029272
22151,4g,1510029248
22151,4ø,1510041302
22151,4æ,1510041329
22151,4z,1510041345
22151,4y,1510041361
22151,4x,1510041396
22151,5c,1510029280
22151,4v,1510041426
22151,4u,1510041442
22151,4t,1510041469
22151,5a,1510042740
22151,4s,1510041485
22151,4e,1510029205
22151,4f,1510029213
22151,4h,1510041310
22151,4i,1510041337
22151,4k,1510041353
22151,4l,1510041388
22151,4m,1510041418
22151,4n,1510041434
22151,4o,1510041450
22151,4p,1510041477
22151,4q,1510041493
22151,7000b,0
22151,3b,1510029191
22151,2e,1510002285
22151,7000e,0
22151,2a,1510002285
22151,4ad,1510042732
22151,1a,1510042783
22151,4a,1510042724
22151,7000c,0
22151,4ag,1510042724
22151,3d,1510029191
22151,4b,1510029221
22151,9,1510042775
22152,12hi,1510002927
22151,1h,1510149757
22151,10,1510135110
22151,6a,1510042767
22151,5g,1510042759
22151,5l,1510149879
22151,5k,1510149878
22151,4ah,1510042732
22151,5i,1510024742
22151,5d,1510024742
22151,5b,1510029299
22151,1i,1510149756
22151,5h,1510042740
22151,4ae,1510088201
22151,7000a,0
22151,2d,1510002269
22151,2c,1510002269
22151,2b,1510002269
22151,1c,1510042791
22151,1b,1510002269
22152,12hk,1510002927
22151,1f,1510002285
22152,15a,1510001203
22152,13æ,1510087698
22152,7000dv,0
22152,14cp,1510001165
22152,13y,1510001157
22152,13p,1510001157
22152,13r,1510087698
22152,13u,1510087698
22152,13z,1510087698
22152,12hs,1510002927
22152,13a,1510001157
22152,14dg,1510039928
22152,13v,1510087701
22152,13ø,1510087701
22152,12ho,1510002927
22152,12hn,1510002927
22152,12gu,1510002927
22152,12hp,1510002927
22152,12hm,1510002927
22152,12hq,1510002927
22152,12gv,1510002927
22152,12hl,1510002927
22152,12gx,1510002927
22152,12hr,1510002927
22152,12gz,1510002927
22152,12ht,1510002927
22152,12hh,1510002927
22152,12hu,1510002927
22152,12gæ,1510002927
22152,12hg,1510002927
22152,12hv,1510002927
22152,12gø,1510002927
22152,12hf,1510002927
22152,12hx,1510002927
22152,12ha,1510002927
22152,12he,1510002927
22152,14kn,1510033083
22152,14il,1510014127
22152,14ik,1510014100
22152,14iz,1510032982
22152,14km,1510033008
22152,14ib,1510014062
22152,14kp,1510033075
22152,14ko,1510033016
22152,14iæ,1510032974
22152,14ic,1510014089
22152,14iy,1510032745
22152,14ix,1510032729
22152,14kr,1510033067
22152,14kq,1510033024
22152,14iø,1510032761
22152,14ka,1510032958
22152,14id,1510032702
22152,14ku,1510033059
22152,14ks,1510033032
22152,14kb,1510032796
22152,14kc,1510032923
22152,14ie,1510032680
22152,14kt,1510033040
22152,14kd,1510032826
22152,14if,1510032664
22152,14ke,1510032907
22152,14lm,1510032753
22152,14kf,1510032842
22152,7000dm,0
22152,7000do,0
22152,7000bv,0
22152,14eø,1510040098
22152,14fc,1510040128
22152,7000df,0
22152,14df,1510039944
22152,14de,1510039960
22152,14eæ,1510040063
22152,14dd,1510039987
22152,14di,1510006140
22152,14dl,1510006159
22152,14dm,1510006167
22152,14do,1510006175
22152,12hd,1510002927
22152,14dp,1510006183
22152,14dc,1510040004
22152,14db,1510040020
22152,14dh,1510006132
22152,14dk,1510006124
22152,14dn,1510006116
22152,14da,1510040047
22152,14cø,1510006108
22152,7000de,0
22152,12hc,1510002927
22152,14cæ,1510006094
22152,14cv,1510006035
22152,14cz,1510006086
22152,14cy,1510006078
22152,14cx,1510006051
22152,13t,1510087728
22152,14cu,1510006043
22152,12hb,1510002927
22152,12gl,1510011985
22152,12gm,1510011969
22152,12lm,1510007635
22152,12ln,1510007600
22152,12lk,1510007570
22152,12ll,1510007619
22152,12gn,1510007643
22152,12go,1510007678
22152,12gp,1510007694
22152,12gq,1510007716
22152,12gr,1510007732
22152,12gs,1510007759
22152,12eø,1510007597
22152,12eæ,1510007627
22152,12ez,1510007651
22152,12ey,1510007686
22152,12ex,1510007708
22152,12ev,1510007724
22152,12eu,1510007740
22152,12et,1510007767
22152,12fi,1510016758
22152,12fk,1510016774
22152,12fl,1510016790
22152,12fm,1510016812
22152,12fn,1510016839
22152,12fo,1510016855
22152,12fp,1510016871
22152,12es,1510016901
22152,12hy,1510007376
22152,14dq,1510006248
22152,14ii,1510032591
22152,7000cy,0
22152,14ig,1510032648
22152,14kh,1510032885
22152,14ll,1510032737
22152,14kg,1510032869
22152,14ih,1510032613
22152,14lk,1510032710
22152,14mi,1510040810
22152,14sb,1510088074
22152,14li,1510032699
22152,14lg,1510032656
22152,14mh,1510040667
22152,14le,1510032605
22152,14lh,1510032672
22152,14ma,1510040640
22152,14lf,1510032621
22152,14sd,1510088074
22152,14sf,1510088074
22152,14mc,1510040624
22152,14lø,1510040497
22152,14me,1510040608
22152,14se,1510088074
22152,14mb,1510040519
22152,14lx,1510040470
22152,14md,1510040535
22152,14mf,1510040551
22152,14ly,1510040454
22152,14lz,1510040438
22152,14læ,1510040403
22152,14nf,1510040411
22152,13s,1510087701
22152,14fz,1510040373
22152,14fæ,1510040381
22152,14go,1510040101
22152,14fu,1510040365
22152,14fy,1510040357
22152,14et,1510006515
22152,14gn,1510040071
22152,14ft,1510040322
22152,14fv,1510040330
22152,14fx,1510040349
22152,14gm,1510040055
22152,14fs,1510040314
22152,14gl,1510040039
22152,14fm,1510040306
22152,14fo,1510040292
22152,14fr,1510040284
22152,14fq,1510040276
22152,14fl,1510040233
22152,14fn,1510040241
22152,14fp,1510040268
22152,14fk,1510040179
22152,14fb,1510040225
22152,14fh,1510040187
22152,14fd,1510040209
22152,14fi,1510040160
22152,14ff,1510040195
22152,14fa,1510040217
22152,14fg,1510040152
22152,14fe,1510040144
22152,7000dk,0
22152,14dr,1510006256
22152,14dø,1510006345
22152,14ea,1510006353
22152,14ek,1510006469
22152,14el,1510006477
22152,14ds,1510006221
22152,14dt,1510006264
22152,14eb,1510006337
22152,14ec,1510006361
22152,14em,1510006450
22152,14en,1510006485
22152,14du,1510006213
22152,14dv,1510006272
22152,14ed,1510006329
22152,14ee,1510006388
22152,14eo,1510006442
22152,14ep,1510006493
22152,14ef,1510006310
22152,14eq,1510006434
22152,14dx,1510006205
22152,14dy,1510006280
22152,7000dg,0
22152,14eg,1510006396
22152,7000dh,0
22152,14er,1510006507
22152,7000di,0
22152,14dz,1510006191
22152,14dæ,1510006299
22152,14eh,1510006302
22152,14ei,1510006418
22152,14es,1510006426
22152,14hi,1510014410
22152,14hf,1510014445
22152,14hg,1510014402
22152,14im,1510014143
22152,14hd,1510014453
22152,14he,1510014399
22152,14hb,1510014461
22152,14gø,1510014275
22152,14hc,1510014380
22152,14gz,1510014291
22152,14ha,1510014372
22152,14gx,1510014313
22152,14gæ,1510014259
22152,14gv,1510014348
22152,14gy,1510014747
22152,14gk,1510040012
22152,14gt,1510014356
22152,14gu,1510014224
22152,14gr,1510014364
22152,14gs,1510014208
22152,14gg,1510014054
22152,14gi,1510039995
22152,14gf,1510014070
22152,14gq,1510014186
22152,14ge,1510014097
22152,14gh,1510039979
22152,14gd,1510014119
22152,14gc,1510014135
22152,14gb,1510014151
22152,14ga,1510039952
22152,14fø,1510039936
22152,14ky,1510033202
22152,14hz,1510014607
22152,14la,1510033156
22152,14hx,1510014615
22152,14it,1510014283
22152,14kæ,1510033148
22152,14kx,1510033121
22152,14hy,1510014593
22152,14hv,1510014585
22152,14is,1510014267
22152,14kv,1510033113
22152,14ht,1510014577
22152,14ir,1510014240
22152,14kl,1510033105
22152,14hs,1510014534
22152,14hn,1510014569
22152,14iq,1510014232
22152,14hr,1510014526
22152,14kk,1510033091
22152,14hp,1510014542
22152,14ip,1510014216
22152,14hq,1510014518
22152,14hm,1510014550
22152,14ki,1510032990
22152,14ho,1510014496
22152,14hk,1510014429
22152,14io,1510014194
22152,14hh,1510014437
22152,14hl,1510014488
22152,14in,1510014178
22152,7000dl,0
22152,14hæ,1510014631
22152,14qx,1510119875
22152,14pæ,1510119638
22152,14qo,1510119794
22152,14qf,1510119700
22152,14qg,1510119719
22152,14qp,1510119808
22152,14hu,1510014623
22152,14qv,1510119867
22152,14qn,1510119786
22152,14pø,1510119646
22152,14qq,1510119816
22152,14qe,1510119697
22152,14qh,1510119727
22152,14qm,1510119778
22152,14qa,1510119654
22152,14qu,1510119859
22152,14qd,1510119689
22152,14qi,1510119735
22152,14qr,1510119824
22152,14qb,1510119662
22152,14qc,1510119670
22152,14qk,1510119743
22152,14ql,1510119751
22152,14qs,1510119832
22152,14qt,1510119840
22152,14eu,1510006574
22152,14ev,1510006566
22152,14ex,1510006558
22152,14ey,1510006531
22152,14ez,1510006523
22152,14gp,1510040136
22152,12fq,1510022901
22152,12ci,1510043259
22152,12de,1510037399
22152,12fz,1510023061
22152,12fy,1510023045
22152,12fx,1510023029
22152,12fv,1510023002
22152,12fu,1510022979
22152,12ft,1510022952
22152,12fs,1510022936
22152,12fr,1510022995
22152,12df,1510037402
22152,12lo,1510007589
22152,12lp,1510037410
22152,12is,1510037429
22152,12gf,1510012035
22152,12ge,1510012019
22152,12gd,1510011993
22152,12gc,1510011977
22152,12gb,1510011950
22152,12ga,1510011942
22152,12læ,1510011926
22152,12lz,1510011896
22152,12ly,1510037437
22152,12dg,1510037445
22152,12dh,1510037461
22152,12ls,1510037453
22152,12gg,1510012051
22152,12gh,1510012043
22152,12gi,1510012027
22152,12gk,1510012000
22152,14ræ,1510088074
22152,14rn,1510120059
22152,14rd,1510119964
22152,14ro,1510120067
22152,14rm,1510120040
22152,14re,1510119972
22152,7000ci,0
22152,14rp,1510120075
22152,14rl,1510120032
22152,14rf,1510119980
22152,14rq,1510120083
22152,14rk,1510120024
22152,14rg,1510119999
22152,14rr,1510120091
22152,14po,1510034349
22152,14qy,1510119883
22152,14rs,1510120105
22152,14ri,1510120016
22152,14rh,1510120008
22152,14rt,1510120113
22152,14ru,1510120121
22152,14qæ,1510119905
22152,14qz,1510119891
22152,7000dz,0
22152,14ln,1510032788
22152,14na,1510041086
22152,14mæ,1510041035
22152,14mr,1510040993
22152,14ox,1510041256
22152,14sc,1510088074
22152,14mø,1510041051
22152,14mt,1510040977
22152,14mq,1510040837
22152,14ov,1510041248
22152,14mv,1510040950
22152,14ms,1510040853
22152,14my,1510040934
22152,14ou,1510041221
22152,14mu,1510040888
22152,14ml,1510040799
22152,14mx,1510040918
22152,14ot,1510041213
22152,14os,1510041205
22152,14mn,1510040772
22152,14mk,1510040683
22152,14oq,1510041191
22152,14or,1510041183
22152,14mp,1510040756
22152,14mm,1510040705
22152,14mo,1510040721
22152,14oh,1510041094
22152,14op,1510041175
22152,14ok,1510041116
22152,14og,1510041078
22152,14lu,1510032931
22152,14kø,1510033199
22152,14lt,1510032915
22152,14pz,1510088074
22152,7000dn,0
22152,14hø,1510014658
22152,14ia,1510014666
22152,14pk,1510034357
22152,14iv,1510014321
22152,14iu,1510014305
22152,14lv,1510032966
22152,14kz,1510033210
22152,14lb,1510033180
22152,14ls,1510032893
22152,14sg,1510088074
22152,14oø,1510041299
22152,14sa,1510088074
22152,14lr,1510032877
22152,14ld,1510033172
22152,14oæ,1510041280
22152,14lc,1510033164
22152,14ne,1510041167
22152,14lq,1510032850
22152,14nd,1510041140
22152,14lp,1510032834
22152,14oz,1510041272
22152,14lo,1510032818
22152,14rø,1510088074
22152,14nb,1510041108
22152,14nc,1510041124
22152,14oy,1510041264
22152,14mz,1510041019
22152,14om,1510041132
22152,14oo,1510041159
22152,14mg,1510040586
22152,14oi,1510041043
22152,14on,1510041000
22152,14ol,1510041027
22152,14ns,1510040829
22152,14nu,1510040845
22152,14nr,1510040802
22152,14nx,1510040861
22152,14of,1510040985
22152,14od,1510040926
22152,14nt,1510040780
22152,14nz,1510040896
22152,14nv,1510040764
22152,14oe,1510040969
22152,14oc,1510040942
22152,14ny,1510040748
22152,14ng,1510040446
22152,14næ,1510040713
22152,14ob,1510040659
22152,14oa,1510040675
22152,14nh,1510040462
22152,14nø,1510040691
22152,14ni,1510040489
22152,14nk,1510040500
22152,14nl,1510040527
22152,14nm,1510040543
22152,14nn,1510040578
22152,14no,1510040594
22152,14np,1510040616
22152,12dx,1510034314
22152,12dv,1510034306
22152,12du,1510034292
22152,12dt,1510034284
22152,12ds,1510034276
22152,12dr,1510034268
22152,12dq,1510034241
22152,12dp,1510034233
22152,12do,1510034225
22152,12dn,1510034217
22152,12dm,1510034209
22152,12mi,1510034179
22152,12da,1510034187
22152,12db,1510034195
22152,12ef,1510037364
22152,12dy,1510023118
22152,12dz,1510023088
22152,12dæ,1510023053
22152,12dø,1510023037
22152,12ea,1510023010
22152,12cl,1510043305
22152,12eb,1510022987
22152,12dc,1510037372
22152,12ec,1510022960
22152,12ed,1510022944
22152,12ee,1510022928
22152,12eg,1510022898
22152,12ck,1510043275
22152,12dd,1510037380
22152,12fø,1510023126
22152,12fæ,1510023096
22152,1kp,1510027237
22152,12cs,1510037704
22152,12ct,1510037690
22152,12cu,1510037674
22152,12cv,1510037658
22152,12cx,1510037623
22152,12cy,1510037607
22152,12cz,1510037585
22152,12cæ,1510037569
22152,12cø,1510037542
22152,12dl,1510037534
22152,12dk,1510037526
22152,12di,1510037496
22152,12er,1510037682
22152,12eq,1510037666
22152,12ep,1510037631
22152,12eo,1510037615
22152,12ff,1510037593
22152,12fe,1510037577
22152,12fd,1510037550
22152,12fc,1510007511
22152,12lø,1510037488
22152,12lt,1510037518
22152,12lh,1510007503
22152,12fg,1510016707
22152,12fb,1510007546
22152,12lx,1510011918
22152,12lu,1510007538
22152,12fh,1510016723
22152,12lv,1510011934
22152,12fa,1510007562
22152,12li,1510007554
22152,1ia,1510043003
22152,1hø,1510043038
22152,1ha,1510043070
22152,12bp,1510042872
22152,12bo,1510002897
22152,12bq,1510002889
22152,12br,1510042880
22152,12cb,1510042899
22152,12ca,1510042902
22152,12cm,1510037801
22152,12cn,1510002919
22152,12co,1510002900
22152,12cp,1510037763
22152,12cq,1510037747
22152,12cr,1510037720
22152,12eh,1510037798
22152,12ei,1510037771
22152,12en,1510037755
22152,12em,1510037739
22152,12el,1510037712
22152,12ek,1510007260
22152,12gt,1510002927
22152,11ag,1510034071
22152,11cø,1510034004
22152,11dh,1510043372
22152,11bz,1510033903
22152,11dp,1510043364
22152,11bn,1510034039
22152,11fø,1510034012
22152,11gm,1510033873
22152,11fz,1510033954
22152,11do,1510043356
22152,11gg,1510034047
22152,11gn,1510033865
22152,11bq,1510033938
22152,11fæ,1510033962
22152,11de,1510033989
22152,11gh,1510034055
22152,11dc,1510043348
22152,12ch,1510043232
22152,1ft,1510012779
22152,1fu,1510012795
22152,1gc,1510012817
22152,1nf,1510012833
22152,1bp,1510012868
22152,1næ,1510133924
22152,12ir,1510043216
22152,1bo,1510043313
22152,12cg,1510043194
22152,12cf,1510043178
22152,1mc,1510012906
22152,1br,1510012914
22152,12ce,1510043143
22152,1bs,1510043291
22152,1me,1510043283
22152,12cd,1510043127
22152,1nn,1510043267
22152,12cc,1510043100
22152,1bt,1510043267
22152,12bs,1510043089
22152,1lr,1510043240
22152,12bt,1510043062
22152,1he,1510043224
22152,12bu,1510043046
22152,1hf,1510043208
22152,12bv,1510043011
22152,1hg,1510043186
22152,12bx,1510042996
22152,1ll,1510043151
22152,12by,1510042961
22152,1hh,1510043135
22152,12bz,1510042945
22152,1gø,1510043119
22152,12bæ,1510042929
22152,1lo,1510043097
22152,12bø,1510042910
22152,7000ba,0
22152,1gn,1510026966
22152,1ms,1510027032
22152,1gm,1510010709
22152,1gl,1510010725
22152,1gk,1510010741
22152,1mt,1510027059
22152,1lz,1510026982
22152,1mb,1510011063
22152,1mu,1510027067
22152,1ma,1510011055
22152,1my,1510027075
22152,1ly,1510027008
22152,1ct,1510027024
22152,1lø,1510011047
22152,1mx,1510027083
22152,1gp,1510011071
22152,1mi,1510027040
22152,1mg,1510011101
22152,1mv,1510027091
22152,1go,1510011039
22152,1ii,1510011012
22152,1ig,1510027105
22152,1ir,1510027113
22152,1if,1510011144
22152,1ie,1510011136
22152,1id,1510011128
22152,1is,1510011098
22152,1im,1510011020
22152,1il,1510011004
22152,1kf,1510027121
22152,7000bæ,0
